,Cluster Code,School Name,Region name,School category,School Management,Location,School type,Number of students,Boys,Girls,Male teachers,Female teachers,,,,
1913,27250508631,ZPPS DABHADEKHAN,,WAGHOLI,Primary,Local body,Rural,Co-Educational,9,6,15,0,2,,,
1914,27250508603,ZPPS DOMKHEL,,WAGHOLI,Primary,Local body,Rural,Co-Educational,28,35,63,0,2,,,
1915,27250508605,ZPPS KATAKEWADI,,WAGHOLI,Primary,Local body,Rural,Co-Educational,24,23,47,0,2,,,
1916,27250508625,ZPPS KAVADEVASTI,,WAGHOLI,Primary,Local body,Rural,Co-Educational,29,24,53,1,1,,,
1917,27250508626,ZPPS SATAVVASTI,,WAGHOLI,Primary,Local body,Rural,Co-Educational,9,7,16,0,2,,,
1918,27250508627,ZPPS UBALEVASTI,,WAGHOLI,Primary,Local body,Rural,Co-Educational,18,23,41,0,2,,,
1919,27250508606,ZPPS VITHALWADI,,WAGHOLI,Primary,Local body,Rural,Co-Educational,45,38,83,0,2,,,
1920,27250508601,ZPPS WAGHOLI NO 1,,WAGHOLI,Primary,Local body,Rural,Boys only,688,0,688,1,13,,,
1921,27250508602,ZPPS WAGHOLI NO 2,,WAGHOLI,Primary,Local body,Rural,Girls only,0,675,675,2,11,,,
,,Block Code & Name:,272506,INDAPUR,Total Schools in this block :,511,,,,,,,,,,
1922,27250608305,SAVITRIBAI PHULE M. V. ANTHUNE,,ANTHURNE,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,71,62,133,4,1,,,
1923,27250608304,SHREE CHATRAPATI HIGH SCHOOL,,ANTHURNE,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,161,125,286,8,2,,,
1924,27250608301,ZPPS ANTHURNE,,ANTHURNE,Primary,Local body,Rural,Co-Educational,108,107,215,4,4,,,
1925,27250608306,ZPPS BHUGBALWASTI,,ANTHURNE,Primary,Local body,Rural,Co-Educational,14,5,19,2,0,,,
1926,27250608302,ZPPS DALAVI WASTI,,ANTHURNE,Primary,Local body,Rural,Co-Educational,19,13,32,2,0,,,
1927,27250608303,ZPPS SAVATAMALI NAGAR,ANTHURNE,Primary,Local body,Rural,Co-Educational,9,21,30,0,2,,,,
1928,27250608401,ZPPS BHARNEWADI,BHARNEWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,54,63,117,4,2,,,,
1929,27250608402,ZPPS BIROBAWADI,BHARNEWADI,Primary,Local body,Rural,Co-Educational,18,14,32,1,1,,,,
1930,27250608403,ZPPS BORATEWADI,BHARNEWADI,Primary,Local body,Rural,Co-Educational,16,21,37,1,1,,,,
1931,27250608405,ZPPS DHAPATE WADI,BHARNEWADI,Primary,Local body,Rural,Co-Educational,64,45,109,1,2,,,,
1932,27250608404,ZPPS MHASAKE MALA,BHARNEWADI,Primary,Local body,Rural,Co-Educational,11,18,29,1,1,,,,
1933,27250608203,DEPHODILS ENG.MED.SCHOOL JUNKSHAN,JUNKSHAN,Primary,Pvt. Unaided,Rural,Co-Educational,149,62,211,0,9,,,,
1934,27250608202,NANDIKESHWAR VID. JUNKSHAN,JUNKSHAN,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,217,182,399,4,2,,,,
1935,27250608204,NUTAN ENGLISH PRI. SCHOOL JUNKSHAN,JUNKSHAN,Primary,Pvt. Unaided,Rural,Co-Educational,12,11,23,0,2,,,,
1936,27250608201,ZPPS JUNKSHAN,JUNKSHAN,Primary,Local body,Rural,Co-Educational,119,86,205,2,4,,,,
1937,27250607405,ZPPS PATIL WASTI,LASURNE,Primary,Local body,Rural,Co-Educational,71,56,127,1,3,,,,
1938,27250608102,SHRI CHATRAPATI HIGH SCH PARITWADI,PARITWADI,Up. Primary with sec./H.sec,Pvt. Unaided,Rural,Co-Educational,45,53,98,4,2,,,,
1939,27250608101,ZPPS PATIL WASTI,PARITWADI,Primary,Local body,Rural,Co-Educational,21,42,63,1,1,,,,
1940,27250601902,SHRI HANUMAN VID. AVASARI,AVASARI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,91,98,189,4,2,,,,
1941,27250601901,ZPPS AVASARI,AVASARI,Primary,Local body,Rural,Co-Educational,48,35,83,2,1,,,,
1942,27250602702,ZPPS RAKHUNDMALA,BABHULGAON,Primary,Local body,Rural,Co-Educational,8,4,12,1,1,,,,
1943,27250602301,ZPPS BEDSHINGE,BEDSHINGE,Primary,Local body,Rural,Co-Educational,16,20,36,2,0,,,,
1944,27250602302,ZPPS YADAVWASTI,BEDSHINGE,Primary,Local body,Rural,Co-Educational,11,4,15,0,2,,,,
1945,27250602424,ZPPS BHATNIMGAON,BHATLIMGAON,Primary with Upper Primary,Local body,Rural,Co-Educational,40,43,83,2,0,,,,
1946,27250602001,ZPPS GALANDWADI NO. 2,GALANDWADI NO. 2,Primary,Local body,Rural,Co-Educational,18,12,30,1,1,,,,
1947,27250602004,ZPPS SHINDEWASTI,GALANDWADI NO. 2,Primary,Local body,Rural,Co-Educational,13,14,27,2,0,,,,
1948,27250602003,ZPPS WADACHELAVAN,GALANDWADI NO. 2,Primary,Local body,Rural,Co-Educational,8,6,14,2,0,,,,
1949,27250602201,ZPPS PANDHARWADI,PANDHARWADI,Primary,Local body,Rural,Co-Educational,21,25,46,2,0,,,,
1950,27250602202,ZPPS RAUTWADI,PANDHARWADI,Primary,Local body,Rural,Co-Educational,13,9,22,1,1,,,,
1951,27250602103,SHREENATH VIDHYALAYA WADAPURI,WADAPURI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,80,109,189,6,1,,,,
1952,27250602105,ZPPS HANUMANWADI,WADAPURI,Primary,Local body,Rural,Co-Educational,19,7,26,1,1,,,,
1953,27250602104,ZPPS PINGALEWASTI,WADAPURI,Primary,Local body,Rural,Co-Educational,24,21,45,2,0,,,,
1954,27250602102,ZPPS RAMWADI,WADAPURI,Primary,Local body,Rural,Co-Educational,11,9,20,1,1,,,,
1955,27250602106,ZPPS TOBARE WASTI,WADAPURI,Primary,Local body,Rural,Co-Educational,12,3,15,2,0,,,,
1956,27250602101,ZPPS WADAPURI,WADAPURI,Primary,Local body,Rural,Co-Educational,55,67,122,2,2,,,,
1957,27250607115,JIJAMATA ENG. MED SC SRATI,BAWADA,Primary,Pvt. Unaided,Rural,Co-Educational,172,104,276,3,5,,,,
1958,27250607111,KAI SHAHAJIRAO PATIL PRI. ASR.,BAWADA,Primary with Upper Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,141,21,162,5,0,,,,
1959,27250607110,SHRI SHIVAJI PRIMARY VIDYALAYA,BAWADA,Primary,Pvt. Aided,Rural,Co-Educational,168,176,344,2,6,,,,
1960,27250607112,SHRI SHIVAJI VIDHYALAY,BAWADA,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,578,459,1037,29,4,,,,
1961,27250607106,ZPPS BAGALFATA,BAWADA,Primary,Local body,Rural,Co-Educational,19,11,30,1,1,,,,
1962,27250607103,ZPPS BARAWAFATA,BAWADA,Primary,Local body,Rural,Co-Educational,5,20,25,1,1,,,,
1963,27250607101,ZPPS BAWADA NO 1,BAWADA,Primary,Local body,Rural,Co-Educational,101,111,212,2,4,,,,
1964,27250607109,ZPPS BHURKUNDWASTI,BAWADA,Primary,Local body,Rural,Co-Educational,9,6,15,1,1,,,,
1965,27250607107,ZPPS MALWADI,BAWADA,Primary,Local body,Rural,Co-Educational,9,6,15,2,0,,,,
1966,27250607113,ZPPS RAJVARDENNAGAR,BAWADA,Primary,Local body,Rural,Co-Educational,13,14,27,0,2,,,,
1967,27250607302,ZPPS BHUSAHEBNAGAR,KACHAREWADI,Primary,Local body,Rural,Co-Educational,12,8,20,2,0,,,,
1968,27250607301,ZPPS KACHAREWADI,KACHAREWADI,Primary,Local body,Rural,Co-Educational,7,14,21,2,0,,,,
1969,27250606402,ZPPS LIMBUDI,LUMEWADI,Primary,Local body,Rural,Co-Educational,13,16,29,0,2,,,,
1970,27250607203,JIJAMATA PRY VID. SARATI,SARATI,Primary with Upper Primary,Pvt. Unaided,Rural,Co-Educational,1086,475,1561,12,21,,,,
1971,27250607202,"JIJAMATA VIDHYALAYA ,SARATI",SARATI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,157,117,274,0,5,,,,
1972,27250607201,ZPPS SARATI,SARATI,Primary,Local body,Rural,Co-Educational,29,29,58,2,0,,,,
1973,27250608001,ZPPS BABALWADI,BAMBADWADI,Primary,Local body,Rural,Co-Educational,9,11,20,2,0,,,,
1974,27250608002,ZPPS MOHITEWADI,BAMBADWADI,Primary,Local body,Rural,Co-Educational,21,12,33,2,0,,,,
1975,27250607804,DR APPASAHEB PAWAR KURSHI VID BORI,BELWADI,No Response,Pvt. Unaided,Rural,Co-Educational,13,15,28,5,0,,,,
1976,27250607803,SHRI CHATRAPATI H SCL BELAWADI,BELWADI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,124,139,263,10,1,,,,
1977,27250607801,ZPPS BELAWADI,BELWADI,Primary,Local body,Rural,Co-Educational,75,79,154,4,1,,,,
1978,27250607802,ZPPS JAMDAR WASTI,BELWADI,Primary,Local body,Rural,Co-Educational,24,24,48,2,0,,,,
1979,27250607906,"BORI HIGH SCHOOL, BORI",BORI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,109,104,213,2,5,,,,
1980,27250607902,ZPPS BHISE WASTI,BORI,Primary,Local body,Rural,Co-Educational,6,11,17,2,0,,,,
1981,27250607901,ZPPS BORI,BORI,Primary,Local body,Rural,Co-Educational,86,76,162,1,4,,,,
1982,27250607905,ZPPS JAGTAP WASTI,BORI,Primary,Local body,Rural,Co-Educational,25,29,54,1,1,,,,
1983,27250607903,ZPPS MALI WASTI,BORI,Primary,Local body,Rural,Co-Educational,16,11,27,2,0,,,,
1984,27250607904,ZPPS WAGHAMODE WASTI,BORI,Primary,Local body,Rural,Co-Educational,15,11,26,1,1,,,,
1985,27250607501,SHEMBEKAR WASTI,CHAVANWADI,Primary,Local body,Rural,Co-Educational,6,10,16,2,0,,,,
1986,27250607601,ZPPS MACHALE WASTI,KARDANWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,60,53,113,2,3,,,,
1987,27250607406,SHRI NILKANTHESHWAR VID,LASURNE,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,290,271,561,9,4,,,,
1988,27250607401,ZPPS LASURNE,LASURNE,Primary,Local body,Rural,Co-Educational,123,106,229,4,4,,,,
1989,27250607402,ZPPS TAKALE WASTI,LASURNE,Primary,Local body,Rural,Co-Educational,80,64,144,1,3,,,,
1990,27250607404,ZPPS WAGHAMODE MALA,,LASURNE,Primary,Local body,Rural,Co-Educational,12,7,19,2,0,,,
1991,27250607403,ZPPS WAGHAMODE WASTI,,LASURNE,Primary,Local body,Rural,Co-Educational,26,34,60,2,0,,,
1992,27250607701,ZPPS THORATWADI,,THORATWADI,Primary,Local body,Rural,Co-Educational,42,29,71,1,1,,,
1993,27250610601,ZPPS BHADALWADI,,BHADALWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,72,57,129,4,2,,,
1994,27250610602,ZPPS KUTALWASTI,,BHADALWADI,Primary,Local body,Rural,Co-Educational,8,8,16,2,0,,,
1995,27250610702,VIDYA PRATISTHAN PRI ENG BHADALWADI,,DALAJ NO. 1,Primary with Upper Primary,Pvt. Unaided,Rural,Co-Educational,151,118,269,4,8,,,
1996,27250610701,ZPPS DALAJ NO 1,,DALAJ NO. 1,Primary with Upper Primary,Local body,Rural,Co-Educational,82,73,155,4,3,,,
1997,27250610802,"NEW ENGLISH SCHOOL, DALAJ",,DALAJ NO. 2,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,123,108,231,5,2,,,
1998,27250610801,ZPPS DALAJ NO 2,,DALAJ NO. 2,Primary,Local body,Rural,Co-Educational,33,37,70,2,1,,,
1999,27250610901,ZPPS DALAJ NO 3,,DALAJ NO. 3,Primary,Local body,Rural,Co-Educational,26,28,54,2,0,,,
2000,27250608702,ZPPS VITTHAWADI,,GOSAVEWADI,Primary,Local body,Rural,Co-Educational,14,9,23,2,0,,,
2001,27250611103,ZPPS KALEMATREWASTI,,KALEWADI NO. 1,Primary,Local body,Rural,Co-Educational,7,12,19,1,1,,,
2002,27250611101,ZPPS KALEWADI NO 1,,KALEWADI NO. 1,Primary,Local body,Rural,Co-Educational,16,12,28,1,1,,,
2003,27250611102,ZPPS KALEWADI NO 2,,KALEWADI NO. 1,Primary,Local body,Rural,Co-Educational,14,20,34,1,1,,,
2004,27250610502,ZPPS DHUMALWADI,,KUMBHARGAON,Primary,Local body,Rural,Co-Educational,9,6,15,2,0,,,
2005,27250610501,ZPPS KUBHARGAON,,KUMBHARGAON,Primary with Upper Primary,Local body,Rural,Co-Educational,82,61,143,4,2,,,
2006,27250611001,ZPPS MARADWADI,,MARADWADI,Primary,Local body,Rural,Co-Educational,17,19,36,2,0,,,
2007,27250601604,MAHATMA PHULE VIDHYALAYA,,BIJAWADI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,196,172,368,5,1,,,
2008,27250601602,ZPPS BIJAWADI,,BIJAWADI,Primary,Local body,Rural,Co-Educational,22,24,46,1,1,,,
2009,27250601603,ZPPS KALELWADI,,BIJAWADI,Primary,Local body,Rural,Co-Educational,24,12,36,2,0,,,
2010,27250601601,ZPPS MAHATMA PHULE NAGAR,,BIJAWADI,Primary,Local body,Rural,Co-Educational,71,72,143,3,1,,,
2011,27250601605,ZPPS SAKHARSHALA,M PHULE NAGAR,BIJAWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,42,57,99,1,2,,,
2012,27250601701,ZPPS GAGARGAON,,GAGARGAON,Primary,Local body,Rural,Co-Educational,24,22,46,2,0,,,
2013,27250601301,ZPPS GALANDWADI NO. 1,,GALANDWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,86,83,169,4,3,,,
2014,27250601302,ZPPS KALAKHE WASTI,,GALANDWADI,Primary,Local body,Rural,Co-Educational,14,12,26,2,0,,,
2015,27250601403,"UTKARSHA VID.MANDIR, KALATHAN",,KALTHAN NO. 1,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,150,139,289,9,3,,,
2016,27250601402,ZPPS JAGTAPWASTI,,KALTHAN NO. 1,Primary,Local body,Rural,Co-Educational,8,3,11,2,0,,,
2017,27250601401,ZPPS KALATHAN NO. 1,,KALTHAN NO. 1,Primary,Local body,Rural,Co-Educational,65,59,124,4,0,,,
2018,27250600605,ZPPS SATPUTEWASTI,,MALWADI,Primary,Local body,Rural,Co-Educational,33,23,56,1,1,,,
2019,27250601501,ZPPS RAJAWADI,,RAJWADI,Primary,Local body,Rural,Co-Educational,24,12,36,1,1,,,
2020,27250601803,S. B. PATIL ENG. SCHOOL. VANGALI,,VANGALI,Primary,Pvt. Unaided,Rural,Co-Educational,178,66,244,1,7,,,
2021,27250601802,ZPPS PAREKAR WASTI,,VANGALI,Primary,Local body,Rural,Co-Educational,14,11,25,0,2,,,
2022,27250601801,ZPPS VANGALI,,VANGALI,Primary,Local body,Rural,Co-Educational,14,17,31,1,1,,,
2023,27250602002,ZPPS KADAMWASTI,,GALANDWADI NO. 2,Primary,Local body,Rural,Co-Educational,8,5,13,2,0,,,
2024,27250602005,ZPPS VITTHALWADI,,GALANDWADI NO. 2,Primary,Local body,Rural,Co-Educational,21,22,43,1,1,,,
2025,27250600301,ZPPS KHOGALI,,GOKHALI,Primary,Local body,Rural,Co-Educational,23,25,48,1,1,,,
2026,27250600302,ZPPS PHADTARE WASTI,,GOKHALI,Primary,Local body,Rural,Co-Educational,13,9,22,1,1,,,
2027,27250600109,BHIMAI ASHRAMA SHALA INDAPUR,,INDAPUR,Primary with Upper Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,123,96,219,6,1,,,
2028,27250600107,INDAPUR SHAHAR VIKAS PRA.,,INDAPUR,Primary,Pvt. Aided,Urban,Co-Educational,92,74,166,3,1,,,
2029,27250600117,KRANTIJYAOTI SAVITRIBAI MA AS SHA,,INDAPUR,No Response,Tribal/Social Welfare Dept.,Rural,Co-Educational,28,16,44,4,1,,,
2030,27250600114,MALOJIRAJE VIDHYALAYA INDAPUR,,INDAPUR,Up. Primary with sec./H.sec,Pvt. Unaided,Urban,Co-Educational,69,39,108,5,2,,,
2031,27250600108,MUK BADHIR NIVASI SHALA,,INDAPUR,Primary with Upper Primary,Tribal/Social Welfare Dept.,Urban,Co-Educational,41,25,66,7,4,,,
2032,27250600111,"NEW ENGLISH SCHOOL, INDAPUR",,INDAPUR,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,368,300,668,7,5,,,
2033,27250600113,PRIYADARSHANI ENG SCL. INDAPUR,,INDAPUR,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,189,96,285,4,3,,,
2034,27250600112,RADHIKA MADHYAMIK VID. INDAPUR,,INDAPUR,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,173,155,328,4,2,,,
2035,27250600118,SHREE N R ENG SCH INDAPUR,,INDAPUR,Primary,Pvt. Unaided,Urban,Co-Educational,124,97,221,0,10,,,
2036,27250600110,SHREE NARAYANDAS H SCL INDAPUR,,INDAPUR,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,1305,977,2282,35,7,,,
2037,27250600115,SHRI NARAYANDAS PRI VID MAN INDAPUR,,INDAPUR,Primary,Pvt. Unaided,Urban,Co-Educational,606,335,941,4,12,,,
2038,27250600116,VIDYA PRATISTHAN ENG MEDSCH,,INDAPUR,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Rural,Co-Educational,286,168,454,6,13,,,
2039,27250600102,ZPPS,INDAPUR NO. 2,INDAPUR,Primary,Local body,Urban,Girls only,0,280,280,0,8,,,
2040,27250600101,ZPPS INDAPUR NO. 1,,INDAPUR,Primary,Local body,Urban,Boys only,210,0,210,0,7,,,
2041,27250600104,ZPPS INDAPUR NO. 5,,INDAPUR,Primary,Local body,Urban,Co-Educational,68,58,126,0,4,,,
2042,27250600105,ZPPS INDAPUR NO. 6,,INDAPUR,Primary,Local body,Urban,Girls only,0,95,95,1,2,,,
2043,27250600103,ZPPS INDAPUR NO.4,,INDAPUR,Primary,Local body,Urban,Boys only,104,0,104,0,4,,,
2044,27250600106,ZPPS SARSWATI NAGAR,,INDAPUR,Primary,Local body,Urban,Co-Educational,75,59,134,1,3,,,
2045,27250600607,ZPPS BENDWASTI,,MALWADI,Primary,Local body,Rural,Co-Educational,9,12,21,2,0,,,
2046,27250600606,ZPPS GARDEWASTI,,MALWADI,Primary,Local body,Rural,Co-Educational,20,28,48,0,2,,,
2047,27250600608,ZPPS MOREWASTI,,MALWADI,Primary,Local body,Rural,Co-Educational,7,5,12,2,0,,,
2048,27250600609,ZPPS RAUTWASTI,,MALWADI,Primary,Local body,Rural,Co-Educational,8,7,15,1,1,,,
2049,27250603003,ZPPS SHINGADEWASTI,,SHAHA,Primary,Local body,Rural,Co-Educational,17,15,32,2,0,,,
2050,27250600203,KAI SAMAJRATNYA SHIVAJIRAO SHENDGE,,TARANGWADI,Up. Primary with sec./H.sec,Pvt. Unaided,Rural,Co-Educational,56,69,125,4,2,,,
2051,27250600204,ZPPS BHOSALEWAST,,TARANGWADI,Primary,Local body,Rural,Co-Educational,21,19,40,1,1,,,
2052,27250600202,ZPPS BUNAGEWASTI,,TARANGWADI,Primary,Local body,Rural,Co-Educational,10,13,23,1,1,,,
2053,27250600205,ZPPS GAWADEWASTI,TARANGWADI,Primary,Local body,Rural,Co-Educational,6,11,17,2,0,,,,
2054,27250600201,ZPPS TARANGWADI,TARANGWADI,Primary,Local body,Rural,Co-Educational,62,54,116,3,0,,,,
2055,27250600402,ZPPS ABHANGWASTI,ZAGADEWADI,Primary,Local body,Rural,Co-Educational,21,13,34,2,0,,,,
2056,27250600401,ZPPS ZAGADEWADI,ZAGADEWADI,Primary,Local body,Rural,Co-Educational,38,27,65,0,2,,,,
2057,27250609104,SHRI ANKALESHWAR VID. AKOLE,AKOLE,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,68,57,125,4,1,,,,
2058,27250609101,ZPPS AKOLE,AKOLE,Primary with Upper Primary,Local body,Rural,Co-Educational,78,91,169,5,2,,,,
2059,27250609103,ZPPS DARADEWASTI,AKOLE,Primary,Local body,Rural,Co-Educational,12,6,18,2,0,,,,
2060,27250609102,ZPPS DHAYGUDEWADI,AKOLE,Primary,Local body,Rural,Co-Educational,18,11,29,1,1,,,,
2061,27250608601,ZPPS BIRANGGUDI,BIRANGGUDI,Primary,Local body,Rural,Co-Educational,16,9,25,2,0,,,,
2062,27250608701,ZPPS GOSAVEWADI,GOSAVEWADI,Primary,Local body,Rural,Co-Educational,12,10,22,2,0,,,,
2063,27250608505,SHRI HARNESHWAR VID KALAS,KALAS,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,225,209,434,6,1,,,,
2064,27250608507,ZPPS GAVDEPANSAREWASTI,KALAS,Primary,Local body,Rural,Co-Educational,10,11,21,1,1,,,,
2065,27250608501,ZPPS KALAS,KALAS,Primary,Local body,Rural,Co-Educational,94,112,206,5,1,,,,
2066,27250608508,ZPPS KHARATODEWASTI,KALAS,Primary,Local body,Rural,Co-Educational,20,12,32,1,1,,,,
2067,27250608509,ZPPS KRCHEWASTI,KALAS,Primary,Local body,Rural,Co-Educational,10,4,14,0,2,,,,
2068,27250608504,ZPPS NAGAWADI,KALAS,Primary,Local body,Rural,Co-Educational,23,25,48,2,0,,,,
2069,27250608502,ZPPS VAYALWASTI,KALAS,Primary,Local body,Rural,Co-Educational,14,18,32,2,0,,,,
2070,27250608801,ZPPS PILEWADI,PILEWADI,Primary,Local body,Rural,Co-Educational,25,18,43,1,1,,,,
2071,27250610302,ZPPS PAWARWADI,PONDHWADI,Primary,Local body,Rural,Co-Educational,21,21,42,2,0,,,,
2072,27250608901,RUI,RUI,Primary,Local body,Rural,Co-Educational,73,61,134,3,1,,,,
2073,27250608903,"SHRI BABIR VIDHYALAYA, RUI",RUI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,216,200,416,10,1,,,,
2074,27250608906,ZPPS DAGADEKOKAREMARKADWASTI,RUI,Primary,Local body,Rural,Co-Educational,6,5,11,1,0,,,,
2075,27250608902,ZPPS MANE LAVANDWASTI,RUI,Primary,Local body,Rural,Co-Educational,11,7,18,2,0,,,,
2076,27250608905,ZPPS PIMPALACHA MALA,RUI,Primary,Local body,Rural,Co-Educational,8,9,17,2,0,,,,
2077,27250608904,ZPPS PRI SC TALEVASTI,RUI,Primary,Local body,Rural,Co-Educational,21,15,36,1,1,,,,
2078,27250609001,ZPPS THORATWADI,THORATWADI [ RUI],Primary,Local body,Rural,Co-Educational,16,20,36,2,0,,,,
2079,27250601201,ZPPS AJOTI,AJOTI,Primary,Local body,Rural,Co-Educational,16,27,43,1,1,,,,
2080,27250600701,ZPPS KALATHAN NO 2,KALTHAN NO. 2,Primary,Local body,Rural,Co-Educational,31,26,57,0,2,,,,
2081,27250600702,ZPPS PADULEWASTI,KALTHAN NO. 2,Primary,Local body,Rural,Co-Educational,8,10,18,1,1,,,,
2082,27250600601,ZPPS MALAWADI,MALWADI,Primary,Local body,Rural,Co-Educational,23,18,41,0,2,,,,
2083,27250600604,ZPPS MHETREWASTI,MALWADI,Primary,Local body,Rural,Co-Educational,11,8,19,1,1,,,,
2084,27250600603,ZPPS SHKIRSAGARWADI,MALWADI,Primary,Local body,Rural,Co-Educational,9,8,17,2,0,,,,
2085,27250600602,ZPPS THAKURWADI,MALWADI,Primary,Local body,Rural,Co-Educational,16,8,24,2,0,,,,
2086,27250600501,ZPPS NARUTWADI,NARUTWADI,Primary,Local body,Rural,Co-Educational,17,11,28,1,1,,,,
2087,27250600801,ZPPS PADSTHALA,PADASTHAL,Primary with Upper Primary,Local body,Rural,Co-Educational,37,41,78,2,1,,,,
2088,27250601002,ZPPS PETAKWASTI,PIMPRI KHURD,Primary,Local body,Rural,Co-Educational,16,16,32,2,0,,,,
2089,27250601001,ZPPS PIMPRI KURDH,PIMPRI KHURD,Primary,Local body,Rural,Co-Educational,19,17,36,1,1,,,,
2090,27250600904,VIVEKANAND DIDHYALAYA SHIRSODI,SHIRSODI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,185,139,324,4,1,,,,
2091,27250600903,ZPPS CHINDADEVI,SHIRSODI,Primary,Local body,Rural,Co-Educational,15,11,26,1,1,,,,
2092,27250600902,ZPPS KHAMGALWASTI,SHIRSODI,Primary,Local body,Rural,Co-Educational,6,12,18,2,0,,,,
2093,27250600901,ZPPS SHIRSODI,SHIRSODI,Primary,Local body,Rural,Co-Educational,39,35,74,1,1,,,,
2094,27250601101,ZPPS SUGAON,SUGAON,Primary,Local body,Rural,Co-Educational,8,6,14,2,0,,,,
2095,27250602703,KAMAL VIDHYALAYA BABHULGAON,BABHULGAON,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,106,93,199,5,0,,,,
2096,27250602701,ZPPS BABHULGAON,BABHULGAON,Primary,Local body,Rural,Co-Educational,42,53,95,4,0,,,,
2097,27250602704,ZPPS DEVKARWASTI,BABHULGAON,Primary,Local body,Rural,Co-Educational,9,11,20,2,0,,,,
2098,27250602602,ZPPS CHORMALEWASTI,HINGANGAON,Primary,Local body,Rural,Co-Educational,13,8,21,1,0,,,,
2099,27250602601,ZPPS HINGANGAON,HINGANGAON,Primary,Local body,Rural,Co-Educational,26,31,57,1,1,,,,
2100,27250602502,DADASAHEB PATIL VID. KANDALGAO,KANDALGAON,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,175,165,340,4,0,,,,
2101,27250602501,ZPPS KADALGAON,KANDALGAON,Primary,Local body,Rural,Co-Educational,74,59,133,4,0,,,,
2102,27250602802,ZPPS GAIKWAD SHINDE WASTI,SARDEWADI,Primary,Local body,Rural,Co-Educational,23,11,34,2,0,,,,
2103,27250602803,ZPPS JADHAV BHAGAT WASTI,SARDEWADI,Primary,Local body,Rural,Co-Educational,15,15,30,2,0,,,,
2104,27250602804,ZPPS KOTEKARWASTI,SARDEWADI,Primary,Local body,Rural,Co-Educational,14,15,29,2,0,,,,
2105,27250602801,ZPPS SARADEWADI,SARDEWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,79,64,143,2,4,,,,
2106,27250602805,ZPPS TOBAREWASTI,SARDEWADI,Primary,Local body,Rural,Co-Educational,18,8,26,2,0,,,,
2107,27250603002,ZPPS MAHADEVNAGAR,SHAHA,Primary,Local body,Rural,Co-Educational,48,49,97,1,3,,,,
2108,27250603001,ZPPS SHAHA,SHAHA,Primary with Upper Primary,Local body,Rural,Co-Educational,56,56,112,3,1,,,,
2109,27250612701,ZPPS JADAVWADI,JADHAVWADI,Primary,Local body,Rural,Co-Educational,27,21,48,2,0,,,,
2110,27250612608,SHRI KATESHWAR VIDHYALAYA,KATI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,322,241,563,16,1,,,,
2111,27250612602,ZPPS BHARATWADI,KATI,Primary,Local body,Rural,Co-Educational,14,13,27,2,0,,,,
2112,27250612603,ZPPS DATTAWADI,KATI,Primary,Local body,Rural,Co-Educational,15,13,28,2,0,,,,
2113,27250612609,ZPPS KACHAREWASTI,KATI,Primary,Local body,Rural,Co-Educational,10,3,13,2,0,,,,
2114,27250612601,ZPPS KATI,KATI,Primary,Local body,Rural,Co-Educational,73,59,132,3,1,,,,
2115,27250612604,ZPPS LAXMINAGAR,,KATI,Primary,Local body,Rural,Co-Educational,18,17,35,2,0,,,
